"order_id";"shipping_days";"delivery_status";"late_delivery_risk";"customer_segment";"market";"order_city";"order_country";"order_date";"quantity";"Sales";"profit";"order_region";"shipping_date";"shipping_mode";"delivery_days";"delay_status"
1961;6;"Late delivery";1;"Consumer";"Pacific Asia";"Shashi";"China";"2023-11-12 00:00:00";4;99.95999908;"12.52000046";"Eastern Asia";"2023-11-18 00:00:00";"Standard Class";6;"Delayed"
1962;5;"Late delivery";1;"Consumer";"LATAM";"Villa Nueva";"Guatemala";"2023-03-09 00:00:00";1;199.9900055;"-155.1900024";"Central America";"2023-03-14 00:00:00";"Standard Class";5;"On Time"
1963;2;"Late delivery";1;"Consumer";"Europe";"Saint-Pol-sur-Mer";"Francia";"2025-09-24 00:00:00";5;249.8999939;"60.90999985";"Western Europe";"2025-09-26 00:00:00";"First Class";2;"Delayed"
1964;3;"Advance shipping";0;"Home Office";"LATAM";"Juárez";"México";"2023-04-11 00:00:00";5;249.8999939;"64.13999939";"Central America";"2023-04-14 00:00:00";"Standard Class";3;"On Time"
1965;2;"Late delivery";1;"Corporate";"Europe";"Seville";"España";"2025-08-20 00:00:00";1;199.9900055;"66.05999756";"Southern Europe";"2025-08-22 00:00:00";"First Class";2;"Delayed"
1966;5;"Shipping canceled";0;"Corporate";"Europe";"Paris";"Francia";"2025-10-04 00:00:00";1;31.07999992;"0.340000004";"Western Europe";"2025-10-09 00:00:00";"Standard Class";5;"On Time"
1967;3;"Advance shipping";0;"Consumer";"Pacific Asia";"Surabaya";"Indonesia";"2025-11-20 00:00:00";1;293.0400085;"33.56000137";"Southeast Asia";"2025-11-23 00:00:00";"Standard Class";3;"On Time"
1968;5;"Late delivery";1;"Consumer";"USCA";"Phoenix";"Estados Unidos";"2024-07-10 00:00:00";5;249.8999939;"65.59999847";"West of USA ";"2024-07-15 00:00:00";"Second Class";5;"On Time"
1969;3;"Advance shipping";0;"Corporate";"LATAM";"Valles";"México";"2025-06-05 00:00:00";5;299.9500122;"-47.75999832";"Central America";"2025-06-08 00:00:00";"Standard Class";3;"On Time"
1970;0;"Shipping on time";0;"Corporate";"Europe";"Wolverhampton";"Reino Unido";"2023-08-16 00:00:00";4;239.9600067;"-52.18999863";"Northern Europe";"2023-08-16 00:00:00";"Same Day";0;"On Time"
1971;3;"Late delivery";1;"Consumer";"Europe";"Baden-Baden";"Alemania";"2025-09-04 00:00:00";1;129.9900055;"12.86999989";"Western Europe";"2025-09-07 00:00:00";"Second Class";3;"Delayed"
1972;5;"Late delivery";1;"Corporate";"LATAM";"Chetumal";"México";"2023-05-13 00:00:00";4;199.9199982;"37.11999893";"Central America";"2023-05-18 00:00:00";"Standard Class";5;"Delayed"
1973;3;"Advance shipping";0;"Consumer";"LATAM";"Trinidad";"Bolivia";"2023-01-21 00:00:00";1;399.980011;"-42";"South America";"2023-01-24 00:00:00";"Standard Class";3;"On Time"
1974;4;"Shipping on time";0;"Consumer";"LATAM";"Ocaña";"Colombia";"2023-02-09 00:00:00";1;199.9900055;"43.5";"South America";"2023-02-13 00:00:00";"Standard Class";4;"Delayed"
1975;0;"Shipping on time";0;"Consumer";"Africa";"Kano";"Nigeria";"2024-09-30 00:00:00";3;119.9700012;"-67.22000122";"West Africa";"2024-09-30 00:00:00";"Same Day";0;"On Time"
1976;5;"Late delivery";1;"Consumer";"LATAM";"Maringá";"Brasil";"2025-05-01 00:00:00";1;129.9900055;"34.40000153";"South America";"2025-05-06 00:00:00";"Standard Class";5;"On Time"
1977;5;"Late delivery";1;"Corporate";"Europe";"Seville";"España";"2023-07-15 00:00:00";5;299.9500122;"97.98999786";"Southern Europe";"2023-07-20 00:00:00";"Second Class";5;"Delayed"
1978;5;"Late delivery";1;"Consumer";"LATAM";"Tegucigalpa";"Honduras";"2025-04-13 00:00:00";1;44.99000168;"13.5";"Central America";"2025-04-18 00:00:00";"Standard Class";5;"On Time"
1979;5;"Late delivery";1;"Corporate";"LATAM";"São Paulo";"Brasil";"2025-02-23 00:00:00";1;199.9900055;"18.76000023";"South America";"2025-02-28 00:00:00";"Standard Class";5;"On Time"
1980;4;"Shipping on time";0;"Consumer";"USCA";"Rochester";"Estados Unidos";"2024-06-08 00:00:00";2;100.0;"31.85000038";"East of USA";"2024-06-12 00:00:00";"Standard Class";4;"Delayed"
1981;2;"Advance shipping";0;"Corporate";"LATAM";"Posadas";"Argentina";"2025-05-22 00:00:00";2;79.98000336;"32.38999939";"South America";"2025-05-24 00:00:00";"Standard Class";2;"Delayed"
1982;2;"Late delivery";1;"Consumer";"Pacific Asia";"Guangzhou";"China";"2023-12-13 00:00:00";2;119.9800034;"54.66999817";"Eastern Asia";"2023-12-15 00:00:00";"First Class";2;"Delayed"
1983;5;"Late delivery";1;"Corporate";"LATAM";"Valparaíso";"Chile";"2023-05-14 00:00:00";3;299.9700012;"-59.40999985";"South America";"2023-05-19 00:00:00";"Standard Class";5;"On Time"
1984;5;"Late delivery";1;"Consumer";"Pacific Asia";"Ho Chi Minh City";"Vietnam";"2024-03-10 00:00:00";2;119.9800034;"37.93999863";"Southeast Asia";"2024-03-15 00:00:00";"Standard Class";5;"On Time"
1985;3;"Advance shipping";0;"Corporate";"Europe";"Cottbus";"Alemania";"2025-08-03 00:00:00";1;299.980011;"15.5699997";"Western Europe";"2025-08-06 00:00:00";"Standard Class";3;"On Time"
1986;2;"Late delivery";1;"Consumer";"Pacific Asia";"Guangzhou";"China";"2023-12-26 00:00:00";1;399.980011;"104.9899979";"Eastern Asia";"2023-12-28 00:00:00";"First Class";2;"Delayed"
1987;6;"Late delivery";1;"Consumer";"LATAM";"Tegucigalpa";"Honduras";"2025-02-04 00:00:00";5;250.0;"-136";"Central America";"2025-02-10 00:00:00";"Second Class";6;"Delayed"
1988;6;"Late delivery";1;"Consumer";"Pacific Asia";"Bishkek";"Kirguistán";"2025-01-15 00:00:00";2;59.97999954;"-26.45000076";"Central Asia";"2025-01-21 00:00:00";"Second Class";6;"Delayed"
1989;4;"Shipping on time";0;"Consumer";"Pacific Asia";"Geelong";"Australia";"2024-02-14 00:00:00";1;199.9900055;"91.19999695";"Oceania";"2024-02-18 00:00:00";"Standard Class";4;"On Time"
1990;4;"Shipping on time";0;"Corporate";"Pacific Asia";"Sincan";"Turquía";"2024-11-03 00:00:00";2;95.98000336;"25.90999985";"West Asia";"2024-11-07 00:00:00";"Standard Class";4;"On Time"
1991;6;"Late delivery";1;"Consumer";"LATAM";"Puebla";"México";"2023-04-09 00:00:00";1;129.9900055;"39.06000137";"Central America";"2023-04-15 00:00:00";"Standard Class";6;"Delayed"
1992;6;"Late delivery";1;"Consumer";"USCA";"Thousand Oaks";"Estados Unidos";"2024-05-06 00:00:00";2;103.9800034;"5.679999828";"West of USA ";"2024-05-12 00:00:00";"Standard Class";6;"On Time"
1993;3;"Late delivery";1;"Consumer";"Pacific Asia";"Napier";"Nueva Zelanda";"2024-04-01 00:00:00";1;129.9900055;"44.91999817";"Oceania";"2024-04-04 00:00:00";"Second Class";3;"Delayed"
1994;2;"Late delivery";1;"Consumer";"Pacific Asia";"Wuxi";"China";"2023-11-21 00:00:00";4;207.9600067;"63.63999939";"Eastern Asia";"2023-11-23 00:00:00";"First Class";2;"Delayed"
1995;4;"Shipping on time";0;"Consumer";"USCA";"Detroit";"Estados Unidos";"2024-06-09 00:00:00";4;200.0;"60.72000122";"US Center ";"2024-06-13 00:00:00";"Standard Class";4;"Delayed"
1996;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Perth";"Australia";"2025-12-20 00:00:00";1;11.28999996;"-2.49000001";"Oceania";"2025-12-22 00:00:00";"Standard Class";2;"Delayed"
1997;5;"Late delivery";1;"Consumer";"LATAM";"Ilopango";"El Salvador";"2023-03-14 00:00:00";3;150.0;"-24.54999924";"Central America";"2023-03-19 00:00:00";"Standard Class";5;"Delayed"
1998;4;"Shipping on time";0;"Consumer";"LATAM";"Mérida";"México";"2025-04-22 00:00:00";4;159.9600067;"25.29000092";"Central America";"2025-04-26 00:00:00";"Standard Class";4;"On Time"
1999;6;"Late delivery";1;"Consumer";"USCA";"Memphis";"Estados Unidos";"2024-05-10 00:00:00";2;199.9799957;"94.0699997";"South of  USA ";"2024-05-16 00:00:00";"Standard Class";6;"On Time"
2000;3;"Shipping canceled";0;"Consumer";"Pacific Asia";"Manila";"Filipinas";"2024-02-16 00:00:00";1;399.980011;"-614.3699951";"Southeast Asia";"2024-02-19 00:00:00";"Standard Class";3;"Delayed"
2001;2;"Shipping on time";0;"Consumer";"Pacific Asia";"Bandung";"Indonesia";"2024-03-11 00:00:00";5;299.9500122;"37.11999893";"Southeast Asia";"2024-03-13 00:00:00";"Second Class";2;"Delayed"
2002;2;"Late delivery";1;"Corporate";"Pacific Asia";"Cairns";"Australia";"2024-03-23 00:00:00";2;49.97999954;"0";"Oceania";"2024-03-25 00:00:00";"First Class";2;"Delayed"
2003;6;"Late delivery";1;"Consumer";"LATAM";"Santa Clara";"Cuba";"2023-01-24 00:00:00";3;89.97000122;"-19.07999992";"Caribbean";"2023-01-30 00:00:00";"Standard Class";6;"Delayed"
2004;2;"Late delivery";1;"Home Office";"USCA";"Logan";"Estados Unidos";"2024-06-09 00:00:00";1;39.99000168;"12.18000031";"West of USA ";"2024-06-11 00:00:00";"First Class";2;"Delayed"
2005;2;"Late delivery";1;"Home Office";"LATAM";"Rosario";"Argentina";"2023-01-20 00:00:00";1;49.97999954;"17.42000008";"South America";"2023-01-22 00:00:00";"First Class";2;"Delayed"
2006;4;"Shipping on time";0;"Corporate";"Pacific Asia";"Wollongong";"Australia";"2024-02-21 00:00:00";1;129.9900055;"59.15000153";"Oceania";"2024-02-25 00:00:00";"Standard Class";4;"Delayed"
2007;4;"Shipping on time";0;"Consumer";"Europe";"Bari";"Italia";"2023-07-08 00:00:00";1;199.9900055;"-59.90999985";"Southern Europe";"2023-07-12 00:00:00";"Standard Class";4;"Delayed"
2008;1;"Late delivery";1;"Consumer";"Africa";"Lagos";"Nigeria";"2024-09-30 00:00:00";4;399.9599915;"170.9799957";"West Africa";"2024-10-01 00:00:00";"Same Day";1;"On Time"
2009;4;"Late delivery";1;"Consumer";"Pacific Asia";"Bandar-e Anzali";"Irán";"2024-10-09 00:00:00";2;119.9800034;"26.55999947";"South Asia";"2024-10-13 00:00:00";"Second Class";4;"Delayed"
2010;2;"Shipping canceled";0;"Corporate";"Europe";"Berlín";"Alemania";"2025-08-28 00:00:00";1;99.94999695;"6.96999979";"Western Europe";"2025-08-30 00:00:00";"First Class";2;"On Time"
2011;6;"Late delivery";1;"Consumer";"Europe";"Issy-les-Moulineaux";"Francia";"2023-07-08 00:00:00";4;159.9600067;"68.41000366";"Western Europe";"2023-07-14 00:00:00";"Standard Class";6;"Delayed"
2012;4;"Shipping on time";0;"Consumer";"USCA";"Detroit";"Estados Unidos";"2024-04-29 00:00:00";3;149.9400024;"-47.97999954";"US Center ";"2024-05-03 00:00:00";"Standard Class";4;"Delayed"
2013;2;"Advance shipping";0;"Consumer";"LATAM";"Barueri";"Brasil";"2025-04-13 00:00:00";4;399.9599915;"182.3399963";"South America";"2025-04-15 00:00:00";"Standard Class";2;"On Time"
2014;2;"Late delivery";1;"Home Office";"LATAM";"León";"México";"2023-03-28 00:00:00";1;129.9900055;"30.20999908";"Central America";"2023-03-30 00:00:00";"First Class";2;"Delayed"
2015;2;"Late delivery";1;"Consumer";"Europe";"Taranto";"Italia";"2025-11-01 00:00:00";1;252.8800049;"-46.11999893";"Southern Europe";"2025-11-03 00:00:00";"First Class";2;"Delayed"
2016;5;"Late delivery";1;"Consumer";"Pacific Asia";"Hamilton";"Nueva Zelanda";"2024-03-31 00:00:00";3;119.9700012;"-13.57999992";"Oceania";"2024-04-05 00:00:00";"Standard Class";5;"Delayed"
2017;3;"Advance shipping";0;"Consumer";"LATAM";"Morelia";"México";"2023-02-05 00:00:00";1;129.9900055;"-84.09999847";"Central America";"2023-02-08 00:00:00";"Standard Class";3;"Delayed"
2018;1;"Late delivery";1;"Consumer";"Europe";"Munster";"Alemania";"2025-09-01 00:00:00";2;119.9800034;"50.56000137";"Western Europe";"2025-09-02 00:00:00";"Same Day";1;"Delayed"
2019;4;"Shipping on time";0;"Corporate";"USCA";"Houston";"Estados Unidos";"2024-07-21 00:00:00";5;49.95000076;"15.35999966";"US Center ";"2024-07-25 00:00:00";"Standard Class";4;"On Time"
2020;6;"Late delivery";1;"Consumer";"Pacific Asia";"Melbourne";"Australia";"2023-11-27 00:00:00";2;99.95999908;"23.73999977";"Oceania";"2023-12-03 00:00:00";"Standard Class";6;"Delayed"
2021;3;"Advance shipping";0;"Consumer";"Europe";"Frederiksberg";"Dinamarca";"2023-06-29 00:00:00";1;299.980011;"79.66999817";"Northern Europe";"2023-07-02 00:00:00";"Standard Class";3;"Delayed"
2022;3;"Advance shipping";0;"Consumer";"Europe";"Evry";"Francia";"2025-07-11 00:00:00";1;299.980011;"103.4899979";"Western Europe";"2025-07-14 00:00:00";"Standard Class";3;"Delayed"
2023;3;"Advance shipping";0;"Corporate";"LATAM";"Ponte Nova";"Brasil";"2023-05-28 00:00:00";1;399.980011;"160.7100067";"South America";"2023-05-31 00:00:00";"Standard Class";3;"Delayed"
2024;2;"Advance shipping";0;"Consumer";"LATAM";"Choluteca";"Honduras";"2025-05-13 00:00:00";3;179.9700012;"71.69999695";"Central America";"2025-05-15 00:00:00";"Standard Class";2;"On Time"
2025;5;"Late delivery";1;"Consumer";"USCA";"Charlotte";"Estados Unidos";"2024-07-23 00:00:00";1;99.98999786;"10.51000023";"South of  USA ";"2024-07-28 00:00:00";"Standard Class";5;"On Time"
2026;3;"Advance shipping";0;"Corporate";"LATAM";"Fresnillo de González Echeverría";"México";"2023-04-02 00:00:00";1;99.98999786;"-19.60000038";"Central America";"2023-04-05 00:00:00";"Standard Class";3;"On Time"
2027;4;"Shipping on time";0;"Corporate";"Pacific Asia";"Singapur";"Singapur";"2023-12-23 00:00:00";2;69.98000336;"29.04000092";"Southeast Asia";"2023-12-27 00:00:00";"Standard Class";4;"On Time"
2028;2;"Late delivery";1;"Corporate";"Pacific Asia";"Wollongong";"Australia";"2024-01-23 00:00:00";1;299.980011;"-156.5899963";"Oceania";"2024-01-25 00:00:00";"First Class";2;"Delayed"
2029;6;"Late delivery";1;"Corporate";"Pacific Asia";"Saqqez";"Irán";"2024-12-21 00:00:00";5;249.8999939;"58.09999847";"South Asia";"2024-12-27 00:00:00";"Standard Class";6;"Delayed"
2030;3;"Advance shipping";0;"Home Office";"Pacific Asia";"Surabaya";"Indonesia";"2024-01-22 00:00:00";5;250.0;"70";"Southeast Asia";"2024-01-25 00:00:00";"Standard Class";3;"On Time"
2031;6;"Late delivery";1;"Consumer";"USCA";"Lancaster";"Estados Unidos";"2024-06-29 00:00:00";1;399.980011;"41.13000107";"East of USA";"2024-07-05 00:00:00";"Standard Class";6;"Delayed"
2032;6;"Late delivery";1;"Consumer";"Europe";"Nottingham";"Reino Unido";"2025-07-14 00:00:00";4;239.9600067;"-13.14999962";"Northern Europe";"2025-07-20 00:00:00";"Standard Class";6;"On Time"
2033;3;"Advance shipping";0;"Corporate";"LATAM";"Milpa Alta";"México";"2025-05-20 00:00:00";1;99.98999786;"23.76000023";"Central America";"2025-05-23 00:00:00";"Standard Class";3;"Delayed"
2034;2;"Advance shipping";0;"Home Office";"USCA";"Lakeville";"Estados Unidos";"2024-07-06 00:00:00";1;399.980011;"39.77000046";"US Center ";"2024-07-08 00:00:00";"Standard Class";2;"On Time"
2035;6;"Late delivery";1;"Consumer";"LATAM";"Tlalpan";"México";"2023-01-28 00:00:00";3;179.9700012;"59.84000015";"Central America";"2023-02-03 00:00:00";"Standard Class";6;"Delayed"
2036;0;"Shipping on time";0;"Consumer";"USCA";"Roswell";"Estados Unidos";"2024-04-18 00:00:00";2;100.0;"48";"South of  USA ";"2024-04-18 00:00:00";"Same Day";0;"Delayed"
2037;5;"Late delivery";1;"Consumer";"LATAM";"Bogotá";"Colombia";"2025-02-26 00:00:00";3;179.9700012;"52.63999939";"South America";"2025-03-03 00:00:00";"Standard Class";5;"On Time"
2038;2;"Shipping on time";0;"Consumer";"Africa";"Lagos";"Nigeria";"2024-11-11 00:00:00";1;129.9900055;"39.54000092";"West Africa";"2024-11-13 00:00:00";"Second Class";2;"Delayed"
2039;6;"Late delivery";1;"Corporate";"LATAM";"Camagüey";"Cuba";"2023-05-01 00:00:00";1;129.9900055;"35.49000168";"Caribbean";"2023-05-07 00:00:00";"Standard Class";6;"Delayed"
2040;5;"Late delivery";1;"Consumer";"Europe";"Leipzig";"Alemania";"2025-07-19 00:00:00";2;119.9800034;"33.65999985";"Western Europe";"2025-07-24 00:00:00";"Standard Class";5;"Delayed"
2041;2;"Advance shipping";0;"Corporate";"Europe";"Magnitogorsk";"Rusia";"2024-12-17 00:00:00";1;22.0;"4.860000134";"Eastern Europe";"2024-12-19 00:00:00";"Standard Class";2;"Delayed"
2042;2;"Advance shipping";0;"Home Office";"LATAM";"Presidente Dutra";"Brasil";"2023-05-27 00:00:00";4;199.9199982;"46.27000046";"South America";"2023-05-29 00:00:00";"Standard Class";2;"On Time"
2043;6;"Late delivery";1;"Home Office";"USCA";"Tampa";"Estados Unidos";"2024-07-17 00:00:00";1;299.980011;"64.80000305";"South of  USA ";"2024-07-23 00:00:00";"Standard Class";6;"Delayed"
2044;3;"Advance shipping";0;"Home Office";"Pacific Asia";"Gorakhpur";"India";"2024-03-03 00:00:00";5;299.9500122;"89.19000244";"South Asia";"2024-03-06 00:00:00";"Standard Class";3;"Delayed"
2045;3;"Advance shipping";0;"Consumer";"USCA";"Chicago";"Estados Unidos";"2024-07-06 00:00:00";3;119.9700012;"-20.87000084";"US Center ";"2024-07-09 00:00:00";"Standard Class";3;"Delayed"
2046;2;"Late delivery";1;"Corporate";"Europe";"Mainz";"Alemania";"2023-06-14 00:00:00";2;100.0;"29.10000038";"Western Europe";"2023-06-16 00:00:00";"First Class";2;"Delayed"
2047;3;"Late delivery";1;"Corporate";"Europe";"Leicester";"Reino Unido";"2025-06-28 00:00:00";4;239.9600067;"62.49000168";"Northern Europe";"2025-07-01 00:00:00";"Second Class";3;"On Time"
2048;3;"Advance shipping";0;"Corporate";"Pacific Asia";"Balikpapan";"Indonesia";"2026-01-12 00:00:00";1;327.75;"-55.06000137";"Southeast Asia";"2026-01-15 00:00:00";"Standard Class";3;"On Time"
2049;3;"Advance shipping";0;"Consumer";"LATAM";"Mexico City";"México";"2025-05-19 00:00:00";1;199.9900055;"50.95999908";"Central America";"2025-05-22 00:00:00";"Standard Class";3;"On Time"
2050;3;"Late delivery";1;"Home Office";"USCA";"Detroit";"Estados Unidos";"2024-05-27 00:00:00";1;129.9900055;"38.84000015";"US Center ";"2024-05-30 00:00:00";"Second Class";3;"Delayed"
2051;4;"Late delivery";1;"Consumer";"Europe";"Palermo";"Italia";"2025-10-10 00:00:00";1;452.0400085;"-277.6700134";"Southern Europe";"2025-10-14 00:00:00";"Second Class";4;"On Time"
2052;6;"Late delivery";1;"Consumer";"USCA";"Laredo";"Estados Unidos";"2024-05-03 00:00:00";4;207.9600067;"52.72000122";"US Center ";"2024-05-09 00:00:00";"Standard Class";6;"On Time"
2053;6;"Late delivery";1;"Corporate";"Pacific Asia";"Bekasi";"Indonesia";"2023-11-27 00:00:00";1;399.980011;"138.5899963";"Southeast Asia";"2023-12-03 00:00:00";"Standard Class";6;"On Time"
2054;3;"Advance shipping";0;"Corporate";"LATAM";"Recife";"Brasil";"2023-04-02 00:00:00";1;50.0;"16.87999916";"South America";"2023-04-05 00:00:00";"Standard Class";3;"On Time"
2055;4;"Late delivery";1;"Consumer";"LATAM";"Medellín";"Colombia";"2025-05-21 00:00:00";1;399.980011;"154.1499939";"South America";"2025-05-25 00:00:00";"Second Class";4;"Delayed"
2056;6;"Late delivery";1;"Consumer";"Europe";"Salzburgo";"Austria";"2025-01-03 00:00:00";4;159.9600067;"51.09999847";"Western Europe";"2025-01-09 00:00:00";"Standard Class";6;"Delayed"
2057;2;"Late delivery";1;"Corporate";"LATAM";"Manzanillo";"México";"2025-04-16 00:00:00";2;199.9799957;"74.98999786";"Central America";"2025-04-18 00:00:00";"First Class";2;"Delayed"
2058;3;"Late delivery";1;"Corporate";"Europe";"Palaiseau";"Francia";"2023-10-10 00:00:00";1;299.980011;"121.4899979";"Western Europe";"2023-10-13 00:00:00";"Second Class";3;"Delayed"
2059;2;"Advance shipping";0;"Corporate";"Europe";"Norwich";"Reino Unido";"2023-10-16 00:00:00";1;299.980011;"103.6699982";"Northern Europe";"2023-10-18 00:00:00";"Standard Class";2;"On Time"
2060;6;"Late delivery";1;"Consumer";"USCA";"Columbus";"Estados Unidos";"2024-05-12 00:00:00";1;299.980011;"-186.8999939";"South of  USA ";"2024-05-18 00:00:00";"Standard Class";6;"On Time"
2061;2;"Late delivery";1;"Home Office";"Europe";"Vlore";"Albania";"2025-01-14 00:00:00";1;199.9900055;"80.63999939";"Southern Europe";"2025-01-16 00:00:00";"First Class";2;"Delayed"
2062;2;"Advance shipping";0;"Corporate";"Europe";"Bergamo";"Italia";"2023-07-11 00:00:00";3;150.0;"52.27000046";"Southern Europe";"2023-07-13 00:00:00";"Standard Class";2;"On Time"
2063;6;"Late delivery";1;"Consumer";"USCA";"Sparks";"Estados Unidos";"2024-07-14 00:00:00";3;149.9400024;"-190.5700073";"West of USA ";"2024-07-20 00:00:00";"Second Class";6;"On Time"
2064;2;"Late delivery";1;"Home Office";"Pacific Asia";"Chittagong";"Bangladés";"2025-12-23 00:00:00";1;1500.0;"312";"South Asia";"2025-12-25 00:00:00";"First Class";2;"Delayed"
2065;3;"Advance shipping";0;"Consumer";"Africa";"Kinshasa";"República Democrática del Congo";"2024-11-14 00:00:00";1;129.9900055;"0";"Central Africa";"2024-11-17 00:00:00";"Standard Class";3;"Delayed"
2066;2;"Late delivery";1;"Corporate";"Europe";"Paris";"Francia";"2023-09-16 00:00:00";3;149.9400024;"36.52999878";"Western Europe";"2023-09-18 00:00:00";"First Class";2;"Delayed"
2067;4;"Shipping on time";0;"Home Office";"Europe";"Nacka";"Suecia";"2025-09-22 00:00:00";1;129.9900055;"43.22000122";"Northern Europe";"2025-09-26 00:00:00";"Standard Class";4;"Delayed"
2068;3;"Advance shipping";0;"Corporate";"LATAM";"Lima";"Perú";"2025-03-07 00:00:00";1;399.980011;"90.48000336";"South America";"2025-03-10 00:00:00";"Standard Class";3;"Delayed"
2069;4;"Late delivery";1;"Corporate";"Africa";"Kumasi";"Ghana";"2024-11-05 00:00:00";3;149.9400024;"10.11999989";"West Africa";"2024-11-09 00:00:00";"Second Class";4;"Delayed"
